#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.536612E-05   0.198936E+08   0.198936E+08   0.265212E+08   0.265211E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.271167E+01
   0.550180E-05   0.198936E+08   0.198936E+08   0.265210E+08   0.265209E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.278023E+01
   0.564092E-05   0.198936E+08   0.198936E+08   0.265208E+08   0.265207E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.285053E+01
   0.578356E-05   0.198936E+08   0.198936E+08   0.265206E+08   0.265205E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.292260E+01
   0.592980E-05   0.198936E+08   0.198936E+08   0.265203E+08   0.265202E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.299649E+01
   0.607974E-05   0.198936E+08   0.198936E+08   0.265201E+08   0.265200E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.307225E+01
   0.623347E-05   0.198936E+08   0.198936E+08   0.265199E+08   0.265198E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.314993E+01
   0.639109E-05   0.198936E+08   0.198936E+08   0.265196E+08   0.265195E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.322957E+01
   0.655270E-05   0.198936E+08   0.198936E+08   0.265193E+08   0.265192E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.331122E+01
   0.671839E-05   0.198936E+08   0.198936E+08   0.265191E+08   0.265189E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.339494E+01
   0.688827E-05   0.198936E+08   0.198936E+08   0.265188E+08   0.265186E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.348077E+01
   0.706245E-05   0.198936E+08   0.198936E+08   0.265184E+08   0.265183E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.356877E+01
   0.724103E-05   0.198936E+08   0.198936E+08   0.265181E+08   0.265180E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.365900E+01
   0.742412E-05   0.198936E+08   0.198936E+08   0.265178E+08   0.265176E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.375151E+01
   0.761185E-05   0.198936E+08   0.198936E+08   0.265174E+08   0.265172E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470926E+00   0.103862E+08   0.103862E+08   0.384635E+01
   0.780432E-05   0.198936E+08   0.198936E+08   0.265170E+08   0.265169E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198983E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.394359E+01
   0.800166E-05   0.198936E+08   0.198936E+08   0.265166E+08   0.265164E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.404329E+01
   0.820399E-05   0.198936E+08   0.198936E+08   0.265162E+08   0.265160E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.414551E+01
   0.841144E-05   0.198936E+08   0.198936E+08   0.265158E+08   0.265156E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.425032E+01
   0.862413E-05   0.198936E+08   0.198936E+08   0.265153E+08   0.265151E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.435777E+01
   0.884220E-05   0.198936E+08   0.198936E+08   0.265148E+08   0.265146E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.446793E+01
   0.906578E-05   0.198936E+08   0.198936E+08   0.265143E+08   0.265141E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.458088E+01
   0.929502E-05   0.198936E+08   0.198936E+08   0.265137E+08   0.265135E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.469669E+01
   0.953005E-05   0.198936E+08   0.198936E+08   0.265132E+08   0.265129E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.481542E+01
   0.977103E-05   0.198936E+08   0.198936E+08   0.265126E+08   0.265123E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.493715E+01
   0.100181E-04   0.198936E+08   0.198936E+08   0.265120E+08   0.265117E+08   0.198932E+08   0.198936E+08   0.198936E+08   0.198982E+08  -0.470925E+00   0.103862E+08   0.103862E+08   0.506195E+01
